numWall,13880
-102,-33
-102,-32
-102,-31
-102,-30
-102,-29
-102,-28
-102,-27
-102,-26
-102,-25
-102,-24
-102,-23
-102,-22
-102,-21
-102,-20
-102,-19
-102,-18
-102,-17
-102,-16
-102,-15
-102,-14
-102,-13
-102,-12
-102,-11
-102,-10
-102,-9
-102,-8
-102,-7
-102,-6
-102,-5
-102,-4
-102,-3
-102,-2
-102,-1
-102,0
-102,1
-102,2
-102,3
-102,4
-102,5
-102,6
-102,7
-102,8
-102,9
-102,10
-102,11
-102,12
-102,13
-102,14
-102,15
-102,16
-102,17
-102,18
-102,19
-102,20
-102,21
-102,22
-102,23
-102,24
-102,25
-102,26
-102,27
-102,28
-102,29
-102,30
-102,31
-102,32
-102,33
-102,34
-102,35
-102,36
-102,37
-102,38
-102,39
-102,40
-102,41
-102,42
-102,43
-102,44
-102,45
-102,46
-102,47
-102,48
-102,49
-102,50
-102,51
-102,52
-102,53
-102,54
-102,55
-102,56
-102,57
-102,58
-102,59
-102,60
-102,61
-102,62
-102,63
-102,64
-102,65
-102,66
-102,67
-102,68
-102,69
-102,70
-102,71
-102,72
-102,73
-102,74
-102,75
-102,76
-102,77
-102,78
-102,79
-102,80
-102,81
-102,82
-102,83
-102,84
-102,85
-102,86
-102,87
-102,88
-102,89
-102,90
-102,91
-102,92
-102,93
-102,94
-102,95
-102,96
-102,97
-102,98
-102,99
-102,100
-102,101
-102,102
-102,103
-102,104
-102,105
-102,106
-102,107
-102,108
-102,109
-102,110
-102,111
-102,112
-102,113
-102,114
-102,115
-102,116
-102,117
-102,118
-102,119
-102,120
-101,-34
-101,-33
-101,-32
-101,-31
-101,-30
-101,-29
-101,-28
-101,-27
-101,-26
-101,-25
-101,-24
-101,-23
-101,-22
-101,-21
-101,-20
-101,-19
-101,-18
-101,-17
-101,-16
-101,-15
-101,-14
-101,-13
-101,-12
-101,-11
-101,-10
-101,-9
-101,-8
-101,-7
-101,-6
-101,-5
-101,-4
-101,-3
-101,-2
-101,-1
-101,0
-101,1
-101,2
-101,3
-101,4
-101,5
-101,6
-101,7
-101,8
-101,9
-101,10
-101,11
-101,12
-101,13
-101,14
-101,15
-101,16
-101,17
-101,18
-101,19
-101,20
-101,21
-101,22
-101,23
-101,24
-101,25
-101,26
-101,27
-101,28
-101,29
-101,30
-101,31
-101,32
-101,33
-101,34
-101,35
-101,36
-101,37
-101,38
-101,39
-101,40
-101,41
-101,42
-101,43
-101,44
-101,45
-101,46
-101,47
-101,48
-101,49
-101,50
-101,51
-101,52
-101,53
-101,54
-101,55
-101,56
-101,57
-101,58
-101,59
-101,60
-101,61
-101,62
-101,63
-101,64
-101,65
-101,66
-101,67
-101,68
-101,69
-101,70
-101,71
-101,72
-101,73
-101,74
-101,75
-101,76
-101,77
-101,78
-101,79
-101,80
-101,81
-101,82
-101,83
-101,84
-101,85
-101,86
-101,87
-101,88
-101,89
-101,90
-101,91
-101,92
-101,93
-101,94
-101,95
-101,96
-101,97
-101,98
-101,99
-101,100
-101,101
-101,102
-101,103
-101,104
-101,105
-101,106
-101,107
-101,108
-101,109
-101,110
-101,111
-101,112
-101,113
-101,114
-101,115
-101,116
-101,117
-101,118
-101,119
-101,120
-100,-34
-100,-33
-100,-32
-100,-31
-100,-30
-100,-29
-100,-28
-100,-27
-100,-26
-100,-25
-100,-24
-100,-23
-100,-22
-100,-21
-100,-20
-100,-19
-100,-18
-100,-17
-100,-16
-100,-15
-100,-14
-100,-13
-100,-12
-100,-11
-100,-10
-100,-9
-100,-8
-100,-7
-100,-6
-100,-5
-100,-4
-100,-3
-100,-2
-100,-1
-100,0
-100,1
-100,2
-100,3
-100,4
-100,5
-100,6
-100,7
-100,8
-100,9
-100,10
-100,11
-100,12
-100,13
-100,14
-100,15
-100,16
-100,17
-100,18
-100,19
-100,20
-100,21
-100,22
-100,23
-100,24
-100,25
-100,26
-100,27
-100,28
-100,29
-100,30
-100,31
-100,32
-100,33
-100,34
-100,35
-100,36
-100,37
-100,38
-100,39
-100,40
-100,41
-100,42
-100,43
-100,44
-100,45
-100,46
-100,47
-100,48
-100,49
-100,50
-100,51
-100,52
-100,53
-100,54
-100,55
-100,56
-100,57
-100,58
-100,59
-100,60
-100,61
-100,62
-100,63
-100,64
-100,65
-100,66
-100,67
-100,68
-100,69
-100,70
-100,71
-100,72
-100,73
-100,74
-100,75
-100,76
-100,77
-100,78
-100,79
-100,80
-100,81
-100,82
-100,83
-100,84
-100,85
-100,86
-100,87
-100,88
-100,89
-100,90
-100,91
-100,92
-100,93
-100,94
-100,95
-100,96
-100,97
-100,98
-100,99
-100,100
-100,101
-100,102
-100,103
-100,104
-100,105
-100,106
-100,107
-100,108
-100,109
-100,110
-100,111
-100,112
-100,113
-100,114
-100,115
-100,116
-100,117
-100,118
-100,119
-100,120
-99,-34
-99,-33
-99,-32
-99,-31
-99,-30
-99,-29
-99,-28
-99,-27
-99,-26
-99,-25
-99,-24
-99,-23
-99,-22
-99,-21
-99,-20
-99,-19
-99,-18
-99,-17
-99,-16
-99,-15
-99,-14
-99,-13
-99,-12
-99,-11
-99,-10
-99,-9
-99,-8
-99,-7
-99,-6
-99,-5
-99,-4
-99,-3
-99,-2
-99,-1
-99,0
-99,1
-99,2
-99,3
-99,4
-99,5
-99,6
-99,7
-99,8
-99,9
-99,10
-99,11
-99,12
-99,13
-99,14
-99,15
-99,16
-99,17
-99,18
-99,19
-99,20
-99,21
-99,22
-99,23
-99,24
-99,25
-99,26
-99,27
-99,28
-99,29
-99,30
-99,31
-99,32
-99,33
-99,34
-99,35
-99,36
-99,37
-99,38
-99,39
-99,40
-99,41
-99,42
-99,43
-99,44
-99,45
-99,46
-99,47
-99,48
-99,49
-99,50
-99,51
-99,52
-99,53
-99,54
-99,55
-99,56
-99,57
-99,58
-99,59
-99,60
-99,61
